Status of existing checking account;Duration in month;Credit amount;Savings account or bonds;Present employment since;Install. rate (%) of disposable income;Present residence since;Age in years;No. of existing credits at this bank;Job;No. people being liable for;Risk;Credit history_all_paid_duly;Credit history_critical;Credit history_delay;Credit history_existing_duly_until_now;Credit history_none_paid_duly;Purpose_business;Purpose_car_new;Purpose_car_used;Purpose_domestic_appliances;Purpose_education;Purpose_furniture_equipment;Purpose_others;Purpose_radio_television;Purpose_repairs;Purpose_retraining;Personal status and sex_female_divorced_separated_married;Personal status and sex_male_divorced_separated;Personal status and sex_male_married_widowed;Personal status and sex_male_single;Other debtors or guarantors_coapplicant;Other debtors or guarantors_guarantor;Other debtors or guarantors_none;Property_car_other;Property_real estate;Property_soc_savings_life_insurance;Property_unknown;Other installment plans_bank;Other installment plans_none;Other installment plans_stores;Housing_free;Housing_own;Housing_rent;Telephone_none;Telephone_yes;Foreign worker_no;Foreign worker_yes
0.3333333333333333;0.3684210526315789;0.20243710691823902;0.25;1.0;0.6666666666666667;1.0;0.6444444444444444;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
0.0;0.42105263157894735;0.5269916142557651;0.25;1.0;0.0;1.0;0.1111111111111111;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.09512578616352202;0.0;1.0;1.0;1.0;0.35555555555555557;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.21052631578947367;0.9462788259958073;0.0;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.05263157894736842;0.044549266247379454;0.25;0.25;0.6666666666666667;0.6666666666666667;0.1555555555555556;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
0.3333333333333333;0.2894736842105263;0.20020964360587004;0.25;0.25;0.3333333333333333;0.0;0.1555555555555556;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.10526315789473684;0.08608490566037737;0.25;0.25;0.6666666666666667;0.3333333333333333;0.1555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.05263157894736842;0.030660377358490573;0.25;0.75;0.6666666666666667;0.6666666666666667;0.2;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.8421052631578947;0.9410377358490567;0.25;0.5;0.3333333333333333;0.3333333333333333;0.7777777777777777;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.05263157894736842;0.14255765199161427;0.75;0.5;0.0;1.0;0.9555555555555555;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.05263157894736842;0.1708595387840671;0.25;0.75;0.0;0.3333333333333333;0.1111111111111111;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
0.0;0.3684210526315789;0.1434748427672956;0.25;0.5;1.0;0.6666666666666667;0.1555555555555556;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.11150419287211741;0.25;0.5;0.6666666666666667;0.3333333333333333;0.17777777777777776;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.6666666666666667;0.21052631578947367;0.36242138364779874;0.25;0.5;0.6666666666666667;0.0;0.1111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.8421052631578947;0.3225890985324948;0.25;1.0;0.3333333333333333;0.3333333333333333;0.4888888888888889;0.0;0.6666666666666667;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.10526315789473684;0.06302410901467506;0.25;1.0;1.0;1.0;0.6222222222222222;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.3684210526315789;0.46252620545073375;0.25;0.25;0.6666666666666667;0.3333333333333333;0.35555555555555557;0.3333333333333333;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.0;0.4473684210526315;0.17714884696016772;0.25;1.0;1.0;0.6666666666666667;0.24444444444444452;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.0;0.3684210526315789;0.48689727463312377;0.25;1.0;0.0;1.0;0.31111111111111117;0.6666666666666667;0.6666666666666667;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
1.0;0.3684210526315789;0.5129716981132075;0.25;0.5;0.3333333333333333;0.3333333333333333;0.3777777777777778;0.3333333333333333;0.6666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.2784329140461216;0.75;0.5;1.0;0.3333333333333333;0.5555555555555556;0.3333333333333333;0.6666666666666667;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.0;0.3684210526315789;0.12657232704402516;0.25;0.25;1.0;0.6666666666666667;0.08888888888888896;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.5263157894736842;0.6333857442348008;0.0;1.0;0.3333333333333333;1.0;0.5111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.6666666666666667;0.2894736842105263;0.27214360587002095;0.25;0.25;0.3333333333333333;0.6666666666666667;0.13333333333333336;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.21052631578947367;0.10901467505241091;0.25;0.5;1.0;1.0;0.6444444444444444;0.3333333333333333;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.08333333333333334;0.0;0.5;1.0;0.3333333333333333;0.04444444444444445;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.0;0.04599056603773585;0.25;0.25;0.0;0.6666666666666667;0.08888888888888896;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.5263157894736842;0.3546907756813417;0.25;1.0;1.0;1.0;0.9777777777777779;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.5263157894736842;0.3093553459119497;0.25;1.0;1.0;0.6666666666666667;0.6000000000000001;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.8421052631578947;0.6458333333333333;0.25;0.75;1.0;0.3333333333333333;0.22222222222222227;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.4473684210526315;0.3594077568134172;0.25;0.5;0.6666666666666667;0.3333333333333333;0.2;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.3684210526315789;0.22182914046121593;0.25;0.25;1.0;1.0;0.08888888888888896;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.17151467505241091;0.25;0.75;1.0;1.0;0.6888888888888889;0.0;0.6666666666666667;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.3684210526315789;0.41561844863731656;0.25;1.0;1.0;1.0;0.6222222222222222;0.6666666666666667;0.6666666666666667;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.4473684210526315;0.48820754716981135;0.0;0.75;0.3333333333333333;0.6666666666666667;0.35555555555555557;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.5263157894736842;0.13089622641509435;0.25;0.25;1.0;0.3333333333333333;0.2;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.13157894736842105;0.1459643605870021;0.25;0.75;0.6666666666666667;1.0;0.8888888888888888;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.21052631578947367;0.060141509433962265;0.25;1.0;1.0;1.0;0.8444444444444443;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.42105263157894735;0.2600890985324948;0.25;0.5;1.0;0.3333333333333333;0.31111111111111117;0.3333333333333333;0.6666666666666667;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1.0;0.5263157894736842;0.49685534591194974;0.0;0.75;0.6666666666666667;1.0;0.5333333333333334;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.2894736842105263;0.15998427672955975;0.25;0.5;1.0;1.0;0.35555555555555557;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
0.0;0.3684210526315789;0.15618448637316562;0.25;0.75;1.0;1.0;0.2888888888888889;0.3333333333333333;0.3333333333333333;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.16037735849056606;0.5;0.25;1.0;0.6666666666666667;0.31111111111111117;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.15789473684210525;0.08438155136268344;0.0;0.75;1.0;0.6666666666666667;0.46666666666666673;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.2894736842105263;0.4052672955974843;0.25;0.5;1.0;0.3333333333333333;0.2;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
0.0;0.2894736842105263;0.48598008385744235;0.25;0.5;0.6666666666666667;0.3333333333333333;0.22222222222222227;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.13157894736842105;0.43592767295597484;0.5;0.5;0.0;0.3333333333333333;0.1555555555555556;0.0;0.6666666666666667;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1.0;0.5263157894736842;0.7277253668763104;1.0;0.5;1.0;0.3333333333333333;0.17777777777777776;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.3684210526315789;0.2514412997903564;0.25;0.5;1.0;0.3333333333333333;0.2;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.0;0.5263157894736842;0.28681865828092246;0.25;0.25;1.0;1.0;0.35555555555555557;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.6052631578947368;0.5602725366876311;1.0;0.25;1.0;0.3333333333333333;0.2888888888888889;0.3333333333333333;0.3333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.15789473684210525;0.2568134171907757;0.25;0.5;0.3333333333333333;0.3333333333333333;0.13333333333333336;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.2894736842105263;0.2582547169811321;0.75;0.5;0.3333333333333333;1.0;0.022222222222222254;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.3684210526315789;0.2802672955974843;0.25;0.25;1.0;0.0;0.17777777777777776;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.40369496855345915;0.25;1.0;0.3333333333333333;1.0;0.5111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.8421052631578947;0.938024109014675;0.0;1.0;0.6666666666666667;0.3333333333333333;0.4000000000000001;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.21052631578947367;0.05267295597484277;0.25;1.0;1.0;1.0;0.1111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.8421052631578947;0.9732704402515724;0.75;0.75;0.3333333333333333;1.0;0.46666666666666673;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.6666666666666667;0.05263157894736842;0.1432127882599581;0.25;1.0;0.0;1.0;0.6000000000000001;0.3333333333333333;0.6666666666666667;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
0.0;0.5263157894736842;0.14832285115303984;0.5;0.75;1.0;0.0;0.1555555555555556;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.2894736842105263;0.08176100628930819;0.0;0.25;1.0;0.0;0.1111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
